s,c,id
http://www.wikidata.org/entity/Q155171,174,Q155171
http://www.wikidata.org/entity/Q155234,160,Q155234
http://www.wikidata.org/entity/Q155271,411,Q155271
http://www.wikidata.org/entity/Q155239,2076,Q155239
http://www.wikidata.org/entity/Q155511,11,Q155511
http://www.wikidata.org/entity/Q155656,19,Q155656
http://www.wikidata.org/entity/Q155930,38,Q155930
http://www.wikidata.org/entity/Q155972,52,Q155972
http://www.wikidata.org/entity/Q156030,17,Q156030
http://www.wikidata.org/entity/Q156097,96,Q156097
http://www.wikidata.org/entity/Q156351,8,Q156351
http://www.wikidata.org/entity/Q156362,730,Q156362
http://www.wikidata.org/entity/Q156428,10,Q156428
http://www.wikidata.org/entity/Q156849,16,Q156849
http://www.wikidata.org/entity/Q157037,23,Q157037
http://www.wikidata.org/entity/Q157087,65,Q157087
http://www.wikidata.org/entity/Q157031,3744,Q157031
http://www.wikidata.org/entity/Q157475,98,Q157475
http://www.wikidata.org/entity/Q157570,78,Q157570
http://www.wikidata.org/entity/Q157802,12,Q157802
http://www.wikidata.org/entity/Q157811,66,Q157811
http://www.wikidata.org/entity/Q157963,109,Q157963
http://www.wikidata.org/entity/Q158218,556,Q158218
http://www.wikidata.org/entity/Q158438,1067,Q158438
http://www.wikidata.org/entity/Q158454,590,Q158454
http://www.wikidata.org/entity/Q158490,88,Q158490
http://www.wikidata.org/entity/Q158555,246,Q158555
http://www.wikidata.org/entity/Q158626,88,Q158626
http://www.wikidata.org/entity/Q158683,34,Q158683
http://www.wikidata.org/entity/Q159172,8,Q159172
http://www.wikidata.org/entity/Q159184,23,Q159184
http://www.wikidata.org/entity/Q159226,115,Q159226
http://www.wikidata.org/entity/Q159313,68,Q159313
http://www.wikidata.org/entity/Q159321,325,Q159321
http://www.wikidata.org/entity/Q159391,16,Q159391
http://www.wikidata.org/entity/Q159535,50,Q159535
http://www.wikidata.org/entity/Q159595,10,Q159595
http://www.wikidata.org/entity/Q159334,8998,Q159334
http://www.wikidata.org/entity/Q159675,311,Q159675
http://www.wikidata.org/entity/Q159719,634,Q159719
http://www.wikidata.org/entity/Q159810,300,Q159810
http://www.wikidata.org/entity/Q159821,35,Q159821
http://www.wikidata.org/entity/Q159954,46,Q159954
http://www.wikidata.org/entity/Q159979,221,Q159979
http://www.wikidata.org/entity/Q160151,14,Q160151
http://www.wikidata.org/entity/Q160169,14,Q160169
http://www.wikidata.org/entity/Q160342,53,Q160342
http://www.wikidata.org/entity/Q160091,11781,Q160091
http://www.wikidata.org/entity/Q160645,82,Q160645
http://www.wikidata.org/entity/Q160683,24,Q160683
http://www.wikidata.org/entity/Q160696,33,Q160696
http://www.wikidata.org/entity/Q160738,147,Q160738
http://www.wikidata.org/entity/Q160742,2005,Q160742
http://www.wikidata.org/entity/Q160845,36,Q160845
http://www.wikidata.org/entity/Q161161,44,Q161161
http://www.wikidata.org/entity/Q161179,58,Q161179
http://www.wikidata.org/entity/Q161222,45,Q161222
http://www.wikidata.org/entity/Q161243,11,Q161243
http://www.wikidata.org/entity/Q161376,67,Q161376
http://www.wikidata.org/entity/Q161380,34,Q161380
http://www.wikidata.org/entity/Q161387,284,Q161387
http://www.wikidata.org/entity/Q161439,42,Q161439
http://www.wikidata.org/entity/Q161524,61,Q161524
http://www.wikidata.org/entity/Q161726,58,Q161726
http://www.wikidata.org/entity/Q161705,716,Q161705
http://www.wikidata.org/entity/Q161779,13,Q161779
http://www.wikidata.org/entity/Q161837,9,Q161837
http://www.wikidata.org/entity/Q161851,9,Q161851
http://www.wikidata.org/entity/Q161928,21,Q161928
http://www.wikidata.org/entity/Q161973,12,Q161973
http://www.wikidata.org/entity/Q162157,16,Q162157
http://www.wikidata.org/entity/Q162378,15,Q162378
http://www.wikidata.org/entity/Q162620,61,Q162620
http://www.wikidata.org/entity/Q162602,955,Q162602
http://www.wikidata.org/entity/Q162633,284,Q162633
http://www.wikidata.org/entity/Q162657,9,Q162657
http://www.wikidata.org/entity/Q162768,7,Q162768
http://www.wikidata.org/entity/Q162827,84,Q162827
http://www.wikidata.org/entity/Q162919,85,Q162919
http://www.wikidata.org/entity/Q162875,1583,Q162875
http://www.wikidata.org/entity/Q162940,86,Q162940
http://www.wikidata.org/entity/Q162986,166,Q162986
http://www.wikidata.org/entity/Q163301,402,Q163301
http://www.wikidata.org/entity/Q163323,117,Q163323
http://www.wikidata.org/entity/Q163446,119,Q163446
http://www.wikidata.org/entity/Q163687,229,Q163687
http://www.wikidata.org/entity/Q163709,6,Q163709
http://www.wikidata.org/entity/Q163727,24,Q163727
http://www.wikidata.org/entity/Q163778,10,Q163778
http://www.wikidata.org/entity/Q163829,31,Q163829
http://www.wikidata.org/entity/Q164099,98,Q164099
http://www.wikidata.org/entity/Q164142,42,Q164142
http://www.wikidata.org/entity/Q163740,13226,Q163740
http://www.wikidata.org/entity/Q164274,9,Q164274
http://www.wikidata.org/entity/Q164307,11,Q164307
http://www.wikidata.org/entity/Q164240,2464,Q164240
http://www.wikidata.org/entity/Q164419,46,Q164419
http://www.wikidata.org/entity/Q164837,20,Q164837
http://www.wikidata.org/entity/Q164841,14,Q164841
http://www.wikidata.org/entity/Q164848,12,Q164848
http://www.wikidata.org/entity/Q164885,19,Q164885
http://www.wikidata.org/entity/Q164950,694,Q164950
http://www.wikidata.org/entity/Q164992,185,Q164992
http://www.wikidata.org/entity/Q165028,7,Q165028
http://www.wikidata.org/entity/Q165044,51,Q165044
http://www.wikidata.org/entity/Q165052,64,Q165052
http://www.wikidata.org/entity/Q165107,7,Q165107
http://www.wikidata.org/entity/Q165116,13,Q165116
http://www.wikidata.org/entity/Q165194,116,Q165194
http://www.wikidata.org/entity/Q165309,126,Q165309
http://www.wikidata.org/entity/Q165363,36,Q165363
http://www.wikidata.org/entity/Q165447,7,Q165447
http://www.wikidata.org/entity/Q165678,112,Q165678
http://www.wikidata.org/entity/Q165740,8,Q165740
http://www.wikidata.org/entity/Q165862,14,Q165862
http://www.wikidata.org/entity/Q165938,8,Q165938
http://www.wikidata.org/entity/Q166142,1005,Q166142
http://www.wikidata.org/entity/Q166177,54,Q166177
http://www.wikidata.org/entity/Q166118,2103,Q166118
http://www.wikidata.org/entity/Q166247,211,Q166247
http://www.wikidata.org/entity/Q166280,102,Q166280
http://www.wikidata.org/entity/Q166382,25,Q166382
http://www.wikidata.org/entity/Q166502,7,Q166502
http://www.wikidata.org/entity/Q166542,85,Q166542
http://www.wikidata.org/entity/Q166557,43,Q166557
http://www.wikidata.org/entity/Q166620,420,Q166620
http://www.wikidata.org/entity/Q166863,7,Q166863
http://www.wikidata.org/entity/Q166886,8,Q166886
http://www.wikidata.org/entity/Q166902,7,Q166902
http://www.wikidata.org/entity/Q167035,21,Q167035
http://www.wikidata.org/entity/Q167037,1387,Q167037
http://www.wikidata.org/entity/Q167170,50,Q167170
http://www.wikidata.org/entity/Q167172,15,Q167172
http://www.wikidata.org/entity/Q166735,14673,Q166735
http://www.wikidata.org/entity/Q167270,2320,Q167270
http://www.wikidata.org/entity/Q167346,2172,Q167346
http://www.wikidata.org/entity/Q167676,7,Q167676
http://www.wikidata.org/entity/Q167682,24,Q167682
http://www.wikidata.org/entity/Q167772,16,Q167772
http://www.wikidata.org/entity/Q167903,55,Q167903
http://www.wikidata.org/entity/Q167946,41,Q167946
http://www.wikidata.org/entity/Q168210,38,Q168210
http://www.wikidata.org/entity/Q168247,65,Q168247
http://www.wikidata.org/entity/Q168432,9,Q168432
http://www.wikidata.org/entity/Q168565,20,Q168565
http://www.wikidata.org/entity/Q168582,16,Q168582
http://www.wikidata.org/entity/Q168658,47,Q168658
http://www.wikidata.org/entity/Q168678,11,Q168678
http://www.wikidata.org/entity/Q168827,15,Q168827
http://www.wikidata.org/entity/Q168845,417,Q168845
http://www.wikidata.org/entity/Q168983,187,Q168983
http://www.wikidata.org/entity/Q169180,19,Q169180
http://www.wikidata.org/entity/Q169207,11,Q169207
http://www.wikidata.org/entity/Q169358,198,Q169358
http://www.wikidata.org/entity/Q169336,1435,Q169336
http://www.wikidata.org/entity/Q169560,12,Q169560
http://www.wikidata.org/entity/Q169534,2391,Q169534
http://www.wikidata.org/entity/Q169872,329,Q169872
http://www.wikidata.org/entity/Q169947,80,Q169947
http://www.wikidata.org/entity/Q169950,292,Q169950
http://www.wikidata.org/entity/Q170013,378,Q170013
http://www.wikidata.org/entity/Q170063,22,Q170063
http://www.wikidata.org/entity/Q170090,38,Q170090
http://www.wikidata.org/entity/Q170087,316,Q170087
http://www.wikidata.org/entity/Q170124,7,Q170124
http://www.wikidata.org/entity/Q170156,32,Q170156
http://www.wikidata.org/entity/Q170161,112,Q170161
http://www.wikidata.org/entity/Q170173,68,Q170173
http://www.wikidata.org/entity/Q170198,10,Q170198
http://www.wikidata.org/entity/Q170196,8,Q170196
http://www.wikidata.org/entity/Q170207,56,Q170207
http://www.wikidata.org/entity/Q169930,11258,Q169930
http://www.wikidata.org/entity/Q170285,178,Q170285
http://www.wikidata.org/entity/Q170384,69,Q170384
http://www.wikidata.org/entity/Q170409,16,Q170409
http://www.wikidata.org/entity/Q170321,3019,Q170321
http://www.wikidata.org/entity/Q170434,9,Q170434
http://www.wikidata.org/entity/Q170463,6,Q170463
http://www.wikidata.org/entity/Q170483,152,Q170483
http://www.wikidata.org/entity/Q170477,328,Q170477
http://www.wikidata.org/entity/Q170539,11,Q170539
http://www.wikidata.org/entity/Q170544,8,Q170544
http://www.wikidata.org/entity/Q170552,8,Q170552
http://www.wikidata.org/entity/Q170593,50,Q170593
http://www.wikidata.org/entity/Q170584,711,Q170584
http://www.wikidata.org/entity/Q170744,12,Q170744
http://www.wikidata.org/entity/Q170758,76,Q170758
http://www.wikidata.org/entity/Q170774,16,Q170774
http://www.wikidata.org/entity/Q170877,18,Q170877
http://www.wikidata.org/entity/Q170885,29,Q170885
http://www.wikidata.org/entity/Q170984,41,Q170984
http://www.wikidata.org/entity/Q170980,416,Q170980
http://www.wikidata.org/entity/Q171043,97,Q171043
http://www.wikidata.org/entity/Q171141,22,Q171141
http://www.wikidata.org/entity/Q171251,43,Q171251
http://www.wikidata.org/entity/Q171263,9,Q171263
http://www.wikidata.org/entity/Q171308,28,Q171308
http://www.wikidata.org/entity/Q171318,171,Q171318
http://www.wikidata.org/entity/Q171341,85,Q171341
http://www.wikidata.org/entity/Q171441,52,Q171441
http://www.wikidata.org/entity/Q171558,59,Q171558
http://www.wikidata.org/entity/Q171650,26,Q171650
http://www.wikidata.org/entity/Q171917,8,Q171917
http://www.wikidata.org/entity/Q171947,15,Q171947
http://www.wikidata.org/entity/Q172331,7,Q172331
http://www.wikidata.org/entity/Q172378,14,Q172378
http://www.wikidata.org/entity/Q172451,8,Q172451
http://www.wikidata.org/entity/Q172587,18,Q172587
http://www.wikidata.org/entity/Q172754,114,Q172754
http://www.wikidata.org/entity/Q172760,15,Q172760
http://www.wikidata.org/entity/Q172778,106,Q172778
http://www.wikidata.org/entity/Q172847,9,Q172847
http://www.wikidata.org/entity/Q172896,20,Q172896
http://www.wikidata.org/entity/Q173091,13,Q173091
http://www.wikidata.org/entity/Q173212,11,Q173212
http://www.wikidata.org/entity/Q173227,36,Q173227
http://www.wikidata.org/entity/Q173235,6,Q173235
http://www.wikidata.org/entity/Q173253,10,Q173253
http://www.wikidata.org/entity/Q173287,8,Q173287
http://www.wikidata.org/entity/Q173341,8,Q173341
http://www.wikidata.org/entity/Q173366,6,Q173366
http://www.wikidata.org/entity/Q173387,510,Q173387
http://www.wikidata.org/entity/Q173402,66,Q173402
http://www.wikidata.org/entity/Q173453,24,Q173453
http://www.wikidata.org/entity/Q173517,42,Q173517
http://www.wikidata.org/entity/Q173603,48,Q173603
http://www.wikidata.org/entity/Q173600,36,Q173600
http://www.wikidata.org/entity/Q173799,11,Q173799
http://www.wikidata.org/entity/Q173950,9,Q173950
http://www.wikidata.org/entity/Q173966,16,Q173966
http://www.wikidata.org/entity/Q174211,29,Q174211
http://www.wikidata.org/entity/Q174389,35,Q174389
http://www.wikidata.org/entity/Q174733,27,Q174733
http://www.wikidata.org/entity/Q174736,2400,Q174736
http://www.wikidata.org/entity/Q174814,1315,Q174814
http://www.wikidata.org/entity/Q174873,124,Q174873
http://www.wikidata.org/entity/Q174923,20,Q174923
http://www.wikidata.org/entity/Q174921,18,Q174921
http://www.wikidata.org/entity/Q174984,9,Q174984
http://www.wikidata.org/entity/Q174989,122,Q174989
http://www.wikidata.org/entity/Q174782,9326,Q174782
http://www.wikidata.org/entity/Q175112,44,Q175112
http://www.wikidata.org/entity/Q175173,18,Q175173
http://www.wikidata.org/entity/Q175185,138,Q175185
http://www.wikidata.org/entity/Q175208,14,Q175208
http://www.wikidata.org/entity/Q175263,48,Q175263
http://www.wikidata.org/entity/Q175331,175,Q175331
http://www.wikidata.org/entity/Q175768,9,Q175768
http://www.wikidata.org/entity/Q175854,102,Q175854
http://www.wikidata.org/entity/Q175861,6,Q175861
http://www.wikidata.org/entity/Q175957,17,Q175957
http://www.wikidata.org/entity/Q176129,9,Q176129
http://www.wikidata.org/entity/Q176165,80,Q176165
http://www.wikidata.org/entity/Q176452,7,Q176452
http://www.wikidata.org/entity/Q177220,14,Q177220
http://www.wikidata.org/entity/Q177234,17,Q177234
http://www.wikidata.org/entity/Q177305,18,Q177305
http://www.wikidata.org/entity/Q177380,299,Q177380
http://www.wikidata.org/entity/Q177414,12,Q177414
http://www.wikidata.org/entity/Q177413,109,Q177413
http://www.wikidata.org/entity/Q177471,26,Q177471
http://www.wikidata.org/entity/Q176799,20966,Q176799
http://www.wikidata.org/entity/Q177600,10,Q177600
http://www.wikidata.org/entity/Q177597,137,Q177597
http://www.wikidata.org/entity/Q177626,187,Q177626
http://www.wikidata.org/entity/Q177634,101,Q177634
http://www.wikidata.org/entity/Q177719,22,Q177719
http://www.wikidata.org/entity/Q177716,37,Q177716
http://www.wikidata.org/entity/Q177749,12,Q177749
http://www.wikidata.org/entity/Q177923,9,Q177923
http://www.wikidata.org/entity/Q178048,16,Q178048
http://www.wikidata.org/entity/Q178193,1128,Q178193
http://www.wikidata.org/entity/Q178243,9,Q178243
http://www.wikidata.org/entity/Q178122,3971,Q178122
http://www.wikidata.org/entity/Q178266,208,Q178266
http://www.wikidata.org/entity/Q178285,29,Q178285
http://www.wikidata.org/entity/Q178342,7,Q178342
http://www.wikidata.org/entity/Q178340,22,Q178340
http://www.wikidata.org/entity/Q178359,14,Q178359
http://www.wikidata.org/entity/Q178401,41,Q178401
http://www.wikidata.org/entity/Q178433,18,Q178433
http://www.wikidata.org/entity/Q178476,7,Q178476
http://www.wikidata.org/entity/Q178512,45,Q178512
http://www.wikidata.org/entity/Q178550,8,Q178550
http://www.wikidata.org/entity/Q178588,24,Q178588
http://www.wikidata.org/entity/Q178648,9,Q178648
http://www.wikidata.org/entity/Q178651,91,Q178651
http://www.wikidata.org/entity/Q178659,103,Q178659
http://www.wikidata.org/entity/Q178692,39,Q178692
http://www.wikidata.org/entity/Q178706,251,Q178706
http://www.wikidata.org/entity/Q178750,46,Q178750
http://www.wikidata.org/entity/Q178743,627,Q178743
http://www.wikidata.org/entity/Q178777,8,Q178777
http://www.wikidata.org/entity/Q178780,23,Q178780
http://www.wikidata.org/entity/Q178795,7,Q178795
http://www.wikidata.org/entity/Q178794,78,Q178794
http://www.wikidata.org/entity/Q178844,9,Q178844
http://www.wikidata.org/entity/Q178790,2159,Q178790
http://www.wikidata.org/entity/Q178890,44,Q178890
http://www.wikidata.org/entity/Q178885,849,Q178885
http://www.wikidata.org/entity/Q178921,21,Q178921
http://www.wikidata.org/entity/Q178561,12086,Q178561
http://www.wikidata.org/entity/Q178985,58,Q178985
http://www.wikidata.org/entity/Q179057,106,Q179057
http://www.wikidata.org/entity/Q179076,32,Q179076
http://www.wikidata.org/entity/Q179164,20,Q179164
http://www.wikidata.org/entity/Q179179,7,Q179179
http://www.wikidata.org/entity/Q179222,10,Q179222
http://www.wikidata.org/entity/Q179233,20,Q179233
http://www.wikidata.org/entity/Q179294,38,Q179294
http://www.wikidata.org/entity/Q179316,22,Q179316
http://www.wikidata.org/entity/Q179348,18,Q179348
http://www.wikidata.org/entity/Q179366,7,Q179366
http://www.wikidata.org/entity/Q179405,11,Q179405
http://www.wikidata.org/entity/Q179049,11768,Q179049
http://www.wikidata.org/entity/Q179435,9,Q179435
http://www.wikidata.org/entity/Q179448,7,Q179448
http://www.wikidata.org/entity/Q179461,459,Q179461
http://www.wikidata.org/entity/Q179550,6,Q179550
http://www.wikidata.org/entity/Q179600,23,Q179600
http://www.wikidata.org/entity/Q179630,65,Q179630
http://www.wikidata.org/entity/Q179651,7,Q179651
http://www.wikidata.org/entity/Q179661,113,Q179661
http://www.wikidata.org/entity/Q179792,35,Q179792
http://www.wikidata.org/entity/Q179797,10,Q179797
http://www.wikidata.org/entity/Q179805,22,Q179805
http://www.wikidata.org/entity/Q179875,30,Q179875
http://www.wikidata.org/entity/Q179872,30,Q179872
http://www.wikidata.org/entity/Q179899,7,Q179899
http://www.wikidata.org/entity/Q180126,77,Q180126
http://www.wikidata.org/entity/Q180173,50,Q180173
http://www.wikidata.org/entity/Q180174,228,Q180174
http://www.wikidata.org/entity/Q180225,6,Q180225
http://www.wikidata.org/entity/Q180370,67,Q180370
http://www.wikidata.org/entity/Q180454,13,Q180454
http://www.wikidata.org/entity/Q180494,14,Q180494
http://www.wikidata.org/entity/Q180516,586,Q180516
http://www.wikidata.org/entity/Q180537,43,Q180537
http://www.wikidata.org/entity/Q180570,12,Q180570
http://www.wikidata.org/entity/Q180634,26,Q180634
http://www.wikidata.org/entity/Q180673,49,Q180673
http://www.wikidata.org/entity/Q180712,14,Q180712
http://www.wikidata.org/entity/Q180720,9,Q180720
http://www.wikidata.org/entity/Q180733,11,Q180733
http://www.wikidata.org/entity/Q180846,43,Q180846
http://www.wikidata.org/entity/Q180684,5207,Q180684
http://www.wikidata.org/entity/Q180856,10,Q180856
http://www.wikidata.org/entity/Q180874,25,Q180874
http://www.wikidata.org/entity/Q179700,36934,Q179700
http://www.wikidata.org/entity/Q180927,24,Q180927
http://www.wikidata.org/entity/Q180987,30,Q180987
http://www.wikidata.org/entity/Q180997,158,Q180997
http://www.wikidata.org/entity/Q180958,2300,Q180958
http://www.wikidata.org/entity/Q181156,17,Q181156
http://www.wikidata.org/entity/Q181175,21,Q181175
http://www.wikidata.org/entity/Q181266,59,Q181266
http://www.wikidata.org/entity/Q181298,22,Q181298
http://www.wikidata.org/entity/Q181307,255,Q181307
http://www.wikidata.org/entity/Q181322,230,Q181322
http://www.wikidata.org/entity/Q181336,41,Q181336
http://www.wikidata.org/entity/Q181348,603,Q181348
http://www.wikidata.org/entity/Q181469,15,Q181469
http://www.wikidata.org/entity/Q181485,29,Q181485
http://www.wikidata.org/entity/Q181505,20,Q181505
http://www.wikidata.org/entity/Q181593,39,Q181593
http://www.wikidata.org/entity/Q181623,146,Q181623
http://www.wikidata.org/entity/Q181648,25,Q181648
http://www.wikidata.org/entity/Q181787,13,Q181787
http://www.wikidata.org/entity/Q181790,11,Q181790
http://www.wikidata.org/entity/Q181802,6,Q181802
http://www.wikidata.org/entity/Q181860,34,Q181860
